ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,year,times_listened
2022-01-27T18:31:18Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3540,IN,117.99.234.194,unknown,Reminding Me - Price & Takis Remix,Shawn Hook,Reminding Me Remixes,spotify:track:7pyPbzSVKzlP9m3ch8Q3ta,,,,fwdbtn,fwdbtn,True,,False,1643308273490,False,2022,2.0
2022-01-27T18:31:32Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",13460,IN,117.99.234.194,unknown,I Hear a Symphony,Cody Fry,Flying,spotify:track:3KfTWH9HcFZtOnZXaMT0Rt,,,,fwdbtn,fwdbtn,True,,False,1643308277726,False,2022,4.0
2022-01-27T18:31:37Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",4195,IN,117.99.234.194,unknown,God Bless The USA,Lee Greenwood,The Best of….,spotify:track:5PSnb2cAvl7m5VmtYH6TOa,,,,fwdbtn,fwdbtn,True,,False,1643308292202,False,2022,2.0
2022-01-27T18:31:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2508,IN,117.99.234.194,unknown,Good as Hell,Lizzo,Cuz I Love You,spotify:track:6KgBpzTuTRPebChN0VTyzV,,,,fwdbtn,fwdbtn,True,,False,1643308296858,False,2022,1.0
2022-01-27T18:31:46Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",4499,IN,117.99.234.194,unknown,Nephew (feat. Lil Pump),Smokepurpp,Nephew (feat. Lil Pump),spotify:track:67KvputYgCRghvDQYj5FMq,,,,fwdbtn,fwdbtn,True,,False,1643308299550,False,2022,2.0
2022-01-27T18:32:26Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1078,IN,117.99.234.194,unknown,Welcome to My House,Nu Breed,"Outlaw Nation, Vol. 1",spotify:track:44AsWSTC6Gya2Iej5bt4kU,,,,fwdbtn,fwdbtn,True,,False,1643308344637,False,2022,2.0
2022-01-27T18:32:34Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2690,IN,117.99.234.194,unknown,Collide,Samson,Collide,spotify:track:1wbufIRp91INZYPFQECG5u,,,,fwdbtn,fwdbtn,True,,False,1643308350279,False,2022,1.0
2022-01-27T18:32:58Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",19845,IN,117.99.234.194,unknown,My Heart Went Oops,Tiagz,My Heart Went Oops,spotify:track:42EG9CclEoBnRq7X5B7O9j,,,,fwdbtn,fwdbtn,True,,False,1643308357963,False,2022,2.0
2022-01-27T18:33:00Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1422,IN,117.99.234.194,unknown,Shea Butter Baby (with J. Cole),Ari Lennox,Shea Butter Baby,spotify:track:5BOBHIBuzvQuIYL1E1nDzl,,,,fwdbtn,fwdbtn,True,,False,1643308378295,False,2022,1.0
2022-01-27T18:33:08Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3591,IN,117.99.234.194,unknown,One Of Them Girls,Lee Brice,One Of Them Girls,spotify:track:14GwnOeC9qYEKEA6uOZepa,,,,fwdbtn,fwdbtn,True,,False,1643308383896,False,2022,1.0
2022-01-27T18:33:14Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3840,IN,117.99.234.194,unknown,In The Party,Flo Milli,In The Party,spotify:track:2JF8KwK1hH7MWxKcFdTlcg,,,,fwdbtn,fwdbtn,True,,False,1643308389560,False,2022,2.0
2022-01-27T18:33:25Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2121,IN,117.99.234.194,unknown,Baila Baila Baila,Ozuna,Nibiru,spotify:track:5PXsZaT8cOxb4mXrA20PMQ,,,,fwdbtn,fwdbtn,True,,False,1643308402733,False,2022,1.0
2022-01-27T18:33:33Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1337,IN,117.99.234.194,unknown,Brace Yourself,zenorachi,Brace Yourself,spotify:track:2F0jPESdu7fB6aJk1taHXS,,,,fwdbtn,fwdbtn,True,,False,1643308411600,False,2022,2.0
2022-01-27T18:33:36Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1540,IN,117.99.234.194,unknown,BIG,Young M.A,Herstory in the Making,spotify:track:7cyeGclH71MayOuQ7qtLFl,,,,fwdbtn,fwdbtn,True,,False,1643308414481,False,2022,2.0
2022-01-27T18:36:15Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",48188,IN,117.99.234.194,unknown,Mystik,Tash Sultana,Mystik,spotify:track:0NnVzBW6TJLaEzcyXjqRDH,,,,playbtn,endplay,True,,False,1643308519387,False,2022,1.0
2022-01-27T18:36:57Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",35113,IN,117.99.234.194,unknown,Loving,Surfaces,Surf,spotify:track:24mEcNnglAOmHEvzQmrZaY,,,,clickrow,endplay,True,,False,1643308574886,False,2022,2.0
2022-01-27T18:37:14Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",12588,IN,117.99.234.194,unknown,In Spite of Ourselves (feat. Iris DeMent),John Prine,In Spite of Ourselves,spotify:track:1k691v8ChLgDiuLLKnjyj6,,,,clickrow,endplay,True,,False,1643308616629,False,2022,2.0
2022-01-27T18:39:38Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",65181,IN,117.99.234.194,unknown,Bubblin,Anderson .Paak,Bubblin,spotify:track:6BvtitRX5lQC87YlA6rq0n,,,,clickrow,endplay,True,,False,1643308708896,False,2022,1.0
2022-01-27T18:39:58Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",15839,IN,117.99.234.194,unknown,Bad Liar,Selena Gomez,Bad Liar,spotify:track:2fZQIJew3nkNe99s2PKzul,,,,clickrow,endplay,True,,False,1643308778426,False,2022,2.0
2022-01-27T18:40:21Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",9693,IN,117.99.234.194,unknown,Stop Smoking Black & Milds,Ugly God,The Booty Tape,spotify:track:3MMwcrgTCJ7bOAIScTyXFk,,,,clickrow,endplay,True,,False,1643308809354,False,2022,1.0
2022-01-27T18:41:25Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",63343,IN,117.99.234.194,unknown,P2,Lil Uzi Vert,Eternal Atake,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,,,,clickrow,fwdbtn,True,,False,1643308820922,False,2022,1.0
2022-01-27T18:41:32Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",7084,IN,117.99.234.194,unknown,Speechless,Dan + Shay,Dan + Shay,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,,,,fwdbtn,fwdbtn,True,,False,1643308884708,False,2022,1.0
2022-01-27T18:41:35Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1288,IN,117.99.234.194,unknown,B*tch From Da Souf,Latto,B*tch From Da Souf,spotify:track:6tLWt7gkvvTSjS6OfJjiyJ,,,,fwdbtn,fwdbtn,True,,False,1643308892270,False,2022,1.0
2022-01-27T18:43:14Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",76869,IN,117.99.234.194,unknown,Sway (feat. Quavo & Lil Yachty),NexXthursday,Sway (feat. Quavo & Lil Yachty),spotify:track:4QeBlVCl2KzUEcQZiuskRd,,,,fwdbtn,trackdone,True,,False,1643308917415,False,2022,1.0
2022-01-27T18:43:41Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",26248,IN,117.99.234.194,unknown,Try Me,The Weeknd,"My Dear Melancholy,",spotify:track:4ppTAJUbNXELZcoUaL90wo,,,,trackdone,endplay,True,,False,1643308993873,False,2022,3.0
2022-01-27T21:01:02Z,rt47etgc6xpwhhhb8575rth83,web_player windows 10;microsoft edge 97.0.1072.69;desktop,37873,IN,64.227.163.15,,ヒカリへ,The BabyStars,ヒカリヘ,spotify:track:1lZeqR3QZExwywt1Fwh90J,,,,remote,endplay,False,,False,0,False,2022,7.0
2022-01-27T21:01:22Z,rt47etgc6xpwhhhb8575rth83,web_player windows 10;microsoft edge 97.0.1072.69;desktop,68616,IN,64.227.163.15,,HiKARiE English×original version,miwa,ホイッスル〜君と過ごした日々〜 (通常),spotify:track:7xqN9iB20D0UzucFQKeH81,,,,playbtn,endplay,False,,False,0,False,2022,3.0
2022-01-27T21:01:41Z,rt47etgc6xpwhhhb8575rth83,web_player windows 10;microsoft edge 97.0.1072.69;desktop,68835,IN,64.227.163.15,,"Hikari E (From ""One Piece"")",Manga Star,Anime Archive Piano Solo Stage 4,spotify:track:7psljAv9LWdW98zPtyGvca,,,,playbtn,endplay,False,,False,0,False,2022,2.0
2022-01-27T21:01:52Z,rt47etgc6xpwhhhb8575rth83,web_player windows 10;microsoft edge 97.0.1072.69;desktop,87588,IN,64.227.163.15,,Hikari E - From 'One Piece',Anime Kei,Ultimate Adventure Heroes (25 Awesome Otaku Favourites),spotify:track:6JzQeY2RwRO1nlQVOzDVnu,,,,playbtn,endplay,False,,False,0,False,2022,2.0
2022-01-27T21:55:52Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1216,IN,117.99.234.194,unknown,New Freezer (feat. Kendrick Lamar),Rich The Kid,The World Is Yours,spotify:track:2EgB4n6XyBsuNUbuarr4eG,,,,fwdbtn,fwdbtn,True,,False,1643320550413,False,2022,2.0
2022-01-27T21:55:54Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",530,IN,117.99.234.194,unknown,Grinding All My Life,Nipsey Hussle,Victory Lap,spotify:track:3R9j8urSPiBbapNbyuSYkE,,,,fwdbtn,backbtn,True,,False,1643320553474,False,2022,3.0
2022-01-27T21:56:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",13886,IN,117.99.234.194,unknown,Working on You,inverness,Working on You,spotify:track:1mEY1OkJ53qOf7tMVQ8BMN,,,,fwdbtn,fwdbtn,True,,False,1643320594560,False,2022,1.0
2022-01-27T21:56:53Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2852,IN,117.99.234.194,unknown,Dirty Laundry,Danny Brown,uknowhatimsayin¿,spotify:track:0tu5HH23FGMhQiJxHRK3bp,,,,fwdbtn,fwdbtn,True,,False,1643320609492,False,2022,1.0
2022-01-27T21:56:56Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",989,IN,117.99.234.194,unknown,Funny Thing,Thundercat,It Is What It Is,spotify:track:1c5CllrZr45UBhWpIqM332,,,,fwdbtn,fwdbtn,True,,False,1643320614318,False,2022,1.0
2022-01-27T21:56:59Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2513,IN,117.99.234.194,unknown,NEVER MET! (feat. Glitch Gum),CMTEN,MUSIC BOX,spotify:track:4Bh7x70sJfofaZMdq32DcR,,,,fwdbtn,fwdbtn,True,,False,1643320615781,False,2022,2.0
2022-01-27T21:58:46Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",103115,IN,117.99.234.194,unknown,home with you,FKA twigs,MAGDALENE,spotify:track:7BpykYGkewMF00FzSJLSgH,,,,fwdbtn,fwdbtn,True,,False,1643320619058,False,2022,6.0
2022-01-27T21:58:51Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",4968,IN,117.99.234.194,unknown,Essence (feat. Justin Bieber & Tems),Wizkid,Essence (feat. Justin Bieber & Tems),spotify:track:1mSdbey7RstGLY2udgXv74,,,,fwdbtn,fwdbtn,True,,False,1643320725741,False,2022,1.0
2022-01-27T21:59:24Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3553,IN,117.99.234.194,unknown,Anti-Romantic,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,spotify:track:44tTqUi3xi7E28QLzHVdUA,,,,fwdbtn,fwdbtn,True,,False,1643320759033,False,2022,3.0
2022-01-27T21:59:35Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1630,IN,117.99.234.194,unknown,CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,TA13OO,spotify:track:2LNMhZ3YijTO7USmqjgJfG,,,,fwdbtn,fwdbtn,True,,False,1643320772746,False,2022,2.0
2022-01-27T21:59:38Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2424,IN,117.99.234.194,unknown,Romantic Lover,Eyedress,Let's Skip to the Wedding,spotify:track:7s5VQqrjBtrBgZL4pEa46S,,,,fwdbtn,fwdbtn,True,,False,1643320775622,False,2022,1.0
2022-01-27T21:59:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1218,IN,117.99.234.194,unknown,Feelings,Lauv,~how i'm feeling~,spotify:track:0s26En1JoJhVj32vizElpA,,,,fwdbtn,fwdbtn,True,,False,1643320778790,False,2022,1.0
2022-01-27T21:59:44Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1536,IN,117.99.234.194,unknown,Blue Pill,Metro Boomin,Blue Pill,spotify:track:3VFI494i8DoYzkA5boYxCw,,,,fwdbtn,fwdbtn,True,,False,1643320781352,False,2022,2.0
2022-01-27T21:59:47Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2010,IN,117.99.234.194,unknown,"The Place Where Lost Things Go - From ""Mary Poppins Returns""",Emily Blunt,The Place Where Lost Things Go,spotify:track:1Ea0zWC9cjfsF70fvZ3qva,,,,fwdbtn,fwdbtn,True,,False,1643320784380,False,2022,1.0
2022-01-27T21:59:57Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1642,IN,117.99.234.194,unknown,Shooting Stars,Bag Raiders,Bag Raiders,spotify:track:0UeYCHOETPfai02uskjJ3x,,,,fwdbtn,fwdbtn,True,,False,1643320794194,False,2022,2.0
2022-01-27T22:00:02Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",4196,IN,117.99.234.194,unknown,Rise - Jonas Blue & Eden Prince Club Mix,Jonas Blue,Rise,spotify:track:4NISCj1aFWSQHvL84esmG0,,,,fwdbtn,fwdbtn,True,,False,1643320797232,False,2022,1.0
2022-01-27T22:00:05Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1165,IN,117.99.234.194,unknown,Yes Indeed (Originally Performed by Lil Baby & Drake) - Instrumental Version,Karaoke Pro,We've Got Your Back,spotify:track:0pG9phkywmxKDVnoij8aB1,,,,fwdbtn,fwdbtn,True,,False,1643320802101,False,2022,1.0
2022-01-27T22:00:16Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",11041,IN,117.99.234.194,unknown,Walker Texas Ranger,DaBaby,Blank Blank,spotify:track:0eBOVXdnrVQ0rITgKXBAA7,,,,fwdbtn,endplay,True,,False,1643320804972,False,2022,1.0
2022-01-27T22:00:22Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1335,IN,117.99.234.194,unknown,Better Than I Used To Be (Originally Performed by Mat Kearney and Afsheen) - Instrumental,Vox Freaks,Better Than I Used To Be (Originally Performed by Mat Kearney and Afsheen),spotify:track:2VG11xukfvJbiUti5B9nij,,,,playbtn,fwdbtn,True,,False,1643320816204,False,2022,1.0
2022-01-27T22:00:25Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3084,IN,117.99.234.194,unknown,Ella No Es Tuya - Remix,Rochy RD,Ella No Es Tuya,spotify:track:5YYW3yRktprLRr47WK219Y,,,,fwdbtn,fwdbtn,True,,False,1643320822038,False,2022,1.0
2022-01-27T22:00:43Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",12739,IN,117.99.234.194,unknown,Time Alone With You (feat. Daniel Caesar),Jacob Collier,Djesse Vol. 3,spotify:track:1iTiSQWPJNqthOMG8HG6gI,,,,fwdbtn,fwdbtn,True,,False,1643320829197,False,2022,45.0
2022-01-27T22:00:50Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",463,IN,117.99.234.194,unknown,Textin' My Ex (feat. Tiffany Evans),T-Pain,Oblivion,spotify:track:3lOLTAGGM62Vjo7EpTWc9w,,,,fwdbtn,fwdbtn,True,,False,1643320848669,False,2022,3.0
2022-01-27T22:01:03Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3164,IN,117.99.234.194,unknown,Stir Fry,Migos,Culture II,spotify:track:2UVbBKQOdFAekPTRsnkzcf,,,,fwdbtn,fwdbtn,True,,False,1643320858388,False,2022,1.0
2022-01-27T22:01:07Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1605,IN,117.99.234.194,unknown,Shotta Flow 5,NLE Choppa,Shotta Flow 5,spotify:track:1orjH4IkSH9VrWmRCToKV8,,,,fwdbtn,fwdbtn,True,,False,1643320864934,False,2022,1.0
2022-01-27T22:01:11Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3539,IN,117.99.234.194,unknown,wokeuplikethis*,Playboi Carti,Playboi Carti,spotify:track:59J5nzL1KniFHnU120dQzt,,,,fwdbtn,fwdbtn,True,,False,1643320867292,False,2022,1.0
2022-01-27T22:01:25Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",10173,IN,117.99.234.194,unknown,Best Part (feat. H.E.R.),Daniel Caesar,Freudian,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,,,,fwdbtn,fwdbtn,True,,False,1643320871424,False,2022,1.0
2022-01-27T22:01:47Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3033,IN,117.99.234.194,unknown,Paparazzi,Kim Dracula,Paparazzi,spotify:track:47enw9R1hdkfuxeSjoDQ0N,,,,fwdbtn,fwdbtn,True,,False,1643320903133,False,2022,1.0
2022-01-27T22:02:08Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",19512,IN,117.99.234.194,unknown,Fake Woke,Tom MacDonald,Fake Woke,spotify:track:22N2WWWq3pGweYgP5o5q7w,,,,fwdbtn,fwdbtn,True,,False,1643320906820,False,2022,1.0
2022-01-27T22:02:28Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2129,IN,117.99.234.194,unknown,Care,Jeremy Shayne,Care,spotify:track:3Gq2A7HDpvVQByqEUbYHlZ,,,,fwdbtn,fwdbtn,True,,False,1643320944993,False,2022,1.0
2022-01-27T22:02:32Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3086,IN,117.99.234.194,unknown,As the World Caves In,Sarah Cothran,As the World Caves In,spotify:track:2xXNLutYAOELYVObYb1C1S,,,,fwdbtn,fwdbtn,True,,False,1643320948252,False,2022,3.0
2022-01-27T22:02:41Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",8890,IN,117.99.234.194,unknown,moment,Vierre Cloud,moment,spotify:track:5K9tfeoiztw94dyWzF39jq,,,,fwdbtn,fwdbtn,True,,False,1643320952184,False,2022,1.0
2022-01-27T22:02:49Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",7094,IN,117.99.234.194,unknown,Remember That Night?,Sara Kays,Remember That Night?,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,,,,fwdbtn,fwdbtn,True,,False,1643320961435,False,2022,1.0
2022-01-27T22:03:02Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3847,IN,117.99.234.194,unknown,Things I Can't Say (feat. Julia Cole),Spencer Crandall,Wilderness,spotify:track:5PfLdXnwvcZ8WbGMQpSsrd,,,,fwdbtn,fwdbtn,True,,False,1643320977597,False,2022,1.0
2022-01-27T22:03:15Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",7867,IN,117.99.234.194,unknown,The London (feat. J. Cole & Travis Scott),Young Thug,The London (feat. J. Cole & Travis Scott),spotify:track:7DcvwMAiqKJQD1rrdfxSDx,,,,fwdbtn,fwdbtn,True,,False,1643320985893,False,2022,1.0
2022-01-27T22:03:24Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",4197,IN,117.99.234.194,unknown,4 Da Trap,645AR,4 Da Trap,spotify:track:5sF13EvLGv5qHFiMuGnMTF,,,,fwdbtn,fwdbtn,True,,False,1643320998555,False,2022,1.0
2022-01-27T22:03:39Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1521,IN,117.99.234.194,unknown,i'm so tired... - Stripped - Live in LA,Lauv,~how i'm feeling~,spotify:track:4dgY5vCvBBSylaRvgEd6dj,,,,fwdbtn,fwdbtn,True,,False,1643321017142,False,2022,1.0
2022-01-27T22:03:43Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3994,IN,117.99.234.194,unknown,Home,Edith Whiskers,Home,spotify:track:2qPSa6HXjzwa9sLhNGpA1T,,,,fwdbtn,fwdbtn,True,,False,1643321018819,False,2022,2.0
2022-01-27T22:03:48Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",4372,IN,117.99.234.194,unknown,Dominick the Donkey (The Italian Christmas Donkey),Lou Monte,Dominick the Donkey and Other Hits,spotify:track:6W332S9Wbc6TOBlChnemKD,,,,fwdbtn,fwdbtn,True,,False,1643321023532,False,2022,1.0
2022-01-27T22:04:15Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",9065,IN,117.99.234.194,unknown,do re mi,blackbear,digital druglord,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,,,,fwdbtn,fwdbtn,True,,False,1643321044807,False,2022,1.0
2022-01-27T22:04:25Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",10480,IN,117.99.234.194,unknown,a lot,21 Savage,i am > i was,spotify:track:2t8yVaLvJ0RenpXUIAC52d,,,,fwdbtn,fwdbtn,True,,False,1643321054831,False,2022,4.0
2022-01-27T22:04:35Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1864,IN,117.99.234.194,unknown,Female,Keith Urban,Graffiti U,spotify:track:6p01Q7WF857BsAsByBXyaG,,,,fwdbtn,fwdbtn,True,,False,1643321072833,False,2022,1.0
2022-01-27T22:04:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3660,IN,117.99.234.194,unknown,Sleepy Hollow,Trippie Redd,Sleepy Hollow,spotify:track:3v84EI4rMdsqJ95MxwIjQa,,,,fwdbtn,fwdbtn,True,,False,1643321075653,False,2022,1.0
2022-01-27T22:05:13Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",32889,IN,117.99.234.194,unknown,"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,Wondering,spotify:track:6GfTYfb5eBLN1p1ByOsPmi,,,,fwdbtn,fwdbtn,True,,False,1643321079764,False,2022,2.0
2022-01-27T22:05:24Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",744,IN,117.99.234.194,unknown,Adan y Eva,Paulo Londra,¡VIVA LATINO!,spotify:track:2AotCJhtqGmox5or4cioxa,,,,fwdbtn,fwdbtn,True,,False,1643321121943,False,2022,1.0
2022-01-27T22:05:35Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",5109,IN,117.99.234.194,unknown,Almost (Sweet Music),Hozier,"Wasteland, Baby!",spotify:track:7uttm8Iurm5uK67Vr9G2Sp,,,,fwdbtn,fwdbtn,True,,False,1643321129601,False,2022,1.0
2022-01-27T22:05:37Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1819,IN,117.99.234.194,unknown,BOYFRIEND,HARDY,A ROCK,spotify:track:5M8ExcJIACOWCEgPfNZNn8,,,,fwdbtn,fwdbtn,True,,False,1643321135201,False,2022,1.0
2022-01-27T22:05:40Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1911,IN,117.99.234.194,unknown,Bleed It,Blueface,Dirt Bag,spotify:track:1JGaV39uhSQd2eAteOxFlF,,,,fwdbtn,fwdbtn,True,,False,1643321137522,False,2022,1.0
2022-01-27T22:06:18Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",1164,IN,117.99.234.194,unknown,Hot,Young Thug,Hip-Hop and Play,spotify:track:5V39Rdk14I8bO4DdoztNck,,,,fwdbtn,fwdbtn,True,,False,1643321177143,False,2022,1.0
2022-01-27T22:06:23Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",3114,IN,117.99.234.194,unknown,Crisis (feat. 21 Savage),Rich Brian,Crisis (feat. 21 Savage),spotify:track:60KSdUUY3dtPOFpvTf0wNm,,,,fwdbtn,fwdbtn,True,,False,1643321178497,False,2022,1.0
2022-01-27T22:06:33Z,rt47etgc6xpwhhhb8575rth83,"Android-tablet OS 11 API 30 (samsung, SM-A107F)",2184,IN,117.99.234.194,unknown,Walk On Water (feat. Beyoncé),Eminem,Revival,spotify:track:7CcoUAtUcYhUfBsmtn0ajO,,,,fwdbtn,fwdbtn,True,,False,1643321190400,False,2022,1.0
